date_tirage;regime;position;numero;type
2023-04-21;2016+ : 50 boules / 12 etoiles;boule_1;18;boule
2023-04-21;2016+ : 50 boules / 12 etoiles;boule_5;33;boule
2023-04-21;2016+ : 50 boules / 12 etoiles;boule_4;42;boule
2023-04-21;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-04-21;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-04-25;2016+ : 50 boules / 12 etoiles;boule_4;10;boule
2023-04-25;2016+ : 50 boules / 12 etoiles;boule_1;29;boule
2023-04-25;2016+ : 50 boules / 12 etoiles;boule_5;30;boule
2023-04-25;2016+ : 50 boules / 12 etoiles;boule_3;40;boule
2023-04-25;2016+ : 50 boules / 12 etoiles;boule_2;45;boule
2023-04-25;2016+ : 50 boules / 12 etoiles;etoile_2;1;etoile
2023-04-25;2016+ : 50 boules / 12 etoiles;etoile_1;12;etoile
2023-04-28;2016+ : 50 boules / 12 etoiles;boule_3;11;boule
2023-04-28;2016+ : 50 boules / 12 etoiles;boule_4;13;boule
2023-04-28;2016+ : 50 boules / 12 etoiles;boule_5;16;boule
2023-04-28;2016+ : 50 boules / 12 etoiles;boule_2;23;boule
2023-04-28;2016+ : 50 boules / 12 etoiles;boule_1;34;boule
2023-04-28;2016+ : 50 boules / 12 etoiles;etoile_1;1;etoile
2023-04-28;2016+ : 50 boules / 12 etoiles;etoile_2;10;etoile
2023-05-02;2016+ : 50 boules / 12 etoiles;boule_4;7;boule
2023-05-02;2016+ : 50 boules / 12 etoiles;boule_3;32;boule
2023-05-02;2016+ : 50 boules / 12 etoiles;boule_2;44;boule
2023-05-02;2016+ : 50 boules / 12 etoiles;boule_5;47;boule
2023-05-02;2016+ : 50 boules / 12 etoiles;boule_1;48;boule
2023-05-02;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-05-02;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-05-05;2016+ : 50 boules / 12 etoiles;boule_5;3;boule
2023-05-05;2016+ : 50 boules / 12 etoiles;boule_2;8;boule
2023-05-05;2016+ : 50 boules / 12 etoiles;boule_4;18;boule
2023-05-05;2016+ : 50 boules / 12 etoiles;boule_1;34;boule
2023-05-05;2016+ : 50 boules / 12 etoiles;boule_3;49;boule
2023-05-05;2016+ : 50 boules / 12 etoiles;etoile_1;3;etoile
2023-05-05;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-05-09;2016+ : 50 boules / 12 etoiles;boule_3;13;boule
2023-05-09;2016+ : 50 boules / 12 etoiles;boule_4;17;boule
2023-05-09;2016+ : 50 boules / 12 etoiles;boule_1;21;boule
2023-05-09;2016+ : 50 boules / 12 etoiles;boule_2;28;boule
2023-05-09;2016+ : 50 boules / 12 etoiles;boule_5;46;boule
2023-05-09;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-05-09;2016+ : 50 boules / 12 etoiles;etoile_1;9;etoile
2023-05-12;2016+ : 50 boules / 12 etoiles;boule_1;9;boule
2023-05-12;2016+ : 50 boules / 12 etoiles;boule_5;10;boule
2023-05-12;2016+ : 50 boules / 12 etoiles;boule_3;13;boule
2023-05-12;2016+ : 50 boules / 12 etoiles;boule_4;39;boule
2023-05-12;2016+ : 50 boules / 12 etoiles;boule_2;44;boule
2023-05-12;2016+ : 50 boules / 12 etoiles;etoile_2;4;etoile
2023-05-12;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-05-16;2016+ : 50 boules / 12 etoiles;boule_4;4;boule
2023-05-16;2016+ : 50 boules / 12 etoiles;boule_2;6;boule
2023-05-16;2016+ : 50 boules / 12 etoiles;boule_3;9;boule
2023-05-16;2016+ : 50 boules / 12 etoiles;boule_1;14;boule
2023-05-16;2016+ : 50 boules / 12 etoiles;boule_5;37;boule
2023-05-16;2016+ : 50 boules / 12 etoiles;etoile_1;4;etoile
2023-05-16;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-05-19;2016+ : 50 boules / 12 etoiles;boule_5;18;boule
2023-05-19;2016+ : 50 boules / 12 etoiles;boule_2;27;boule
2023-05-19;2016+ : 50 boules / 12 etoiles;boule_3;34;boule
2023-05-19;2016+ : 50 boules / 12 etoiles;boule_1;41;boule
2023-05-19;2016+ : 50 boules / 12 etoiles;boule_4;49;boule
2023-05-19;2016+ : 50 boules / 12 etoiles;etoile_1;3;etoile
2023-05-19;2016+ : 50 boules / 12 etoiles;etoile_2;9;etoile
2023-05-23;2016+ : 50 boules / 12 etoiles;boule_2;5;boule
2023-05-23;2016+ : 50 boules / 12 etoiles;boule_4;6;boule
2023-05-23;2016+ : 50 boules / 12 etoiles;boule_3;14;boule
2023-05-23;2016+ : 50 boules / 12 etoiles;boule_5;23;boule
2023-05-23;2016+ : 50 boules / 12 etoiles;boule_1;34;boule
2023-05-23;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-05-23;2016+ : 50 boules / 12 etoiles;etoile_1;11;etoile
2023-05-26;2016+ : 50 boules / 12 etoiles;boule_3;15;boule
2023-05-26;2016+ : 50 boules / 12 etoiles;boule_2;25;boule
2023-05-26;2016+ : 50 boules / 12 etoiles;boule_4;37;boule
2023-05-26;2016+ : 50 boules / 12 etoiles;boule_1;38;boule
2023-05-26;2016+ : 50 boules / 12 etoiles;boule_5;41;boule
2023-05-26;2016+ : 50 boules / 12 etoiles;etoile_1;1;etoile
2023-05-26;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-05-30;2016+ : 50 boules / 12 etoiles;boule_1;27;boule
2023-05-30;2016+ : 50 boules / 12 etoiles;boule_4;29;boule
2023-05-30;2016+ : 50 boules / 12 etoiles;boule_5;32;boule
2023-05-30;2016+ : 50 boules / 12 etoiles;boule_3;33;boule
2023-05-30;2016+ : 50 boules / 12 etoiles;boule_2;47;boule
2023-05-30;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-05-30;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-06-02;2016+ : 50 boules / 12 etoiles;boule_2;3;boule
2023-06-02;2016+ : 50 boules / 12 etoiles;boule_5;12;boule
2023-06-02;2016+ : 50 boules / 12 etoiles;boule_3;15;boule
2023-06-02;2016+ : 50 boules / 12 etoiles;boule_1;25;boule
2023-06-02;2016+ : 50 boules / 12 etoiles;boule_4;43;boule
2023-06-02;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-06-02;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-06-06;2016+ : 50 boules / 12 etoiles;boule_2;13;boule
2023-06-06;2016+ : 50 boules / 12 etoiles;boule_1;21;boule
2023-06-06;2016+ : 50 boules / 12 etoiles;boule_4;32;boule
2023-06-06;2016+ : 50 boules / 12 etoiles;boule_3;39;boule
2023-06-06;2016+ : 50 boules / 12 etoiles;boule_5;50;boule
2023-06-06;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-06-06;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-06-09;2016+ : 50 boules / 12 etoiles;boule_1;18;boule
2023-06-09;2016+ : 50 boules / 12 etoiles;boule_2;26;boule
2023-06-09;2016+ : 50 boules / 12 etoiles;boule_3;36;boule
2023-06-09;2016+ : 50 boules / 12 etoiles;boule_5;41;boule
2023-06-09;2016+ : 50 boules / 12 etoiles;boule_4;50;boule
2023-06-09;2016+ : 50 boules / 12 etoiles;etoile_1;11;etoile
2023-06-09;2016+ : 50 boules / 12 etoiles;etoile_2;12;etoile
2023-06-13;2016+ : 50 boules / 12 etoiles;boule_1;15;boule
2023-06-13;2016+ : 50 boules / 12 etoiles;boule_2;16;boule
2023-06-13;2016+ : 50 boules / 12 etoiles;boule_3;21;boule
2023-06-13;2016+ : 50 boules / 12 etoiles;boule_5;41;boule
2023-06-13;2016+ : 50 boules / 12 etoiles;boule_4;50;boule
2023-06-13;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-06-13;2016+ : 50 boules / 12 etoiles;etoile_2;6;etoile
2023-06-16;2016+ : 50 boules / 12 etoiles;boule_2;7;boule
2023-06-16;2016+ : 50 boules / 12 etoiles;boule_4;26;boule
2023-06-16;2016+ : 50 boules / 12 etoiles;boule_1;34;boule
2023-06-16;2016+ : 50 boules / 12 etoiles;boule_3;41;boule
2023-06-16;2016+ : 50 boules / 12 etoiles;boule_5;44;boule
2023-06-16;2016+ : 50 boules / 12 etoiles;etoile_1;9;etoile
2023-06-16;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-06-20;2016+ : 50 boules / 12 etoiles;boule_3;11;boule
2023-06-20;2016+ : 50 boules / 12 etoiles;boule_5;17;boule
2023-06-20;2016+ : 50 boules / 12 etoiles;boule_2;28;boule
2023-06-20;2016+ : 50 boules / 12 etoiles;boule_4;32;boule
2023-06-20;2016+ : 50 boules / 12 etoiles;boule_1;35;boule
2023-06-20;2016+ : 50 boules / 12 etoiles;etoile_2;5;etoile
2023-06-20;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-06-23;2016+ : 50 boules / 12 etoiles;boule_5;1;boule
2023-06-23;2016+ : 50 boules / 12 etoiles;boule_2;3;boule
2023-06-23;2016+ : 50 boules / 12 etoiles;boule_1;11;boule
2023-06-23;2016+ : 50 boules / 12 etoiles;boule_3;33;boule
2023-06-23;2016+ : 50 boules / 12 etoiles;boule_4;46;boule
2023-06-23;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-06-23;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-06-27;2016+ : 50 boules / 12 etoiles;boule_4;17;boule
2023-06-27;2016+ : 50 boules / 12 etoiles;boule_2;22;boule
2023-06-27;2016+ : 50 boules / 12 etoiles;boule_5;23;boule
2023-06-27;2016+ : 50 boules / 12 etoiles;boule_1;27;boule
2023-06-27;2016+ : 50 boules / 12 etoiles;boule_3;44;boule
2023-06-27;2016+ : 50 boules / 12 etoiles;etoile_2;1;etoile
2023-06-27;2016+ : 50 boules / 12 etoiles;etoile_1;7;etoile
2023-06-30;2016+ : 50 boules / 12 etoiles;boule_5;1;boule
2023-06-30;2016+ : 50 boules / 12 etoiles;boule_3;6;boule
2023-06-30;2016+ : 50 boules / 12 etoiles;boule_2;25;boule
2023-06-30;2016+ : 50 boules / 12 etoiles;boule_1;29;boule
2023-06-30;2016+ : 50 boules / 12 etoiles;boule_4;36;boule
2023-06-30;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-06-30;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-07-04;2016+ : 50 boules / 12 etoiles;boule_5;14;boule
2023-07-04;2016+ : 50 boules / 12 etoiles;boule_4;17;boule
2023-07-04;2016+ : 50 boules / 12 etoiles;boule_1;23;boule
2023-07-04;2016+ : 50 boules / 12 etoiles;boule_2;36;boule
2023-07-04;2016+ : 50 boules / 12 etoiles;boule_3;44;boule
2023-07-04;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-07-04;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-07-07;2016+ : 50 boules / 12 etoiles;boule_1;2;boule
2023-07-07;2016+ : 50 boules / 12 etoiles;boule_4;11;boule
2023-07-07;2016+ : 50 boules / 12 etoiles;boule_2;12;boule
2023-07-07;2016+ : 50 boules / 12 etoiles;boule_3;19;boule
2023-07-07;2016+ : 50 boules / 12 etoiles;boule_5;38;boule
2023-07-07;2016+ : 50 boules / 12 etoiles;etoile_2;4;etoile
2023-07-07;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-07-11;2016+ : 50 boules / 12 etoiles;boule_3;2;boule
2023-07-11;2016+ : 50 boules / 12 etoiles;boule_4;11;boule
2023-07-11;2016+ : 50 boules / 12 etoiles;boule_2;28;boule
2023-07-11;2016+ : 50 boules / 12 etoiles;boule_5;42;boule
2023-07-11;2016+ : 50 boules / 12 etoiles;boule_1;48;boule
2023-07-11;2016+ : 50 boules / 12 etoiles;etoile_1;4;etoile
2023-07-11;2016+ : 50 boules / 12 etoiles;etoile_2;9;etoile
2023-07-14;2016+ : 50 boules / 12 etoiles;boule_1;5;boule
2023-07-14;2016+ : 50 boules / 12 etoiles;boule_4;8;boule
2023-07-14;2016+ : 50 boules / 12 etoiles;boule_2;29;boule
2023-07-14;2016+ : 50 boules / 12 etoiles;boule_5;35;boule
2023-07-14;2016+ : 50 boules / 12 etoiles;boule_3;48;boule
2023-07-14;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-07-14;2016+ : 50 boules / 12 etoiles;etoile_2;6;etoile
2023-07-18;2016+ : 50 boules / 12 etoiles;boule_4;4;boule
2023-07-18;2016+ : 50 boules / 12 etoiles;boule_3;12;boule
2023-07-18;2016+ : 50 boules / 12 etoiles;boule_1;34;boule
2023-07-18;2016+ : 50 boules / 12 etoiles;boule_2;35;boule
2023-07-18;2016+ : 50 boules / 12 etoiles;boule_5;45;boule
2023-07-18;2016+ : 50 boules / 12 etoiles;etoile_2;1;etoile
2023-07-18;2016+ : 50 boules / 12 etoiles;etoile_1;9;etoile
2023-07-21;2016+ : 50 boules / 12 etoiles;boule_1;7;boule
2023-07-21;2016+ : 50 boules / 12 etoiles;boule_5;31;boule
2023-07-21;2016+ : 50 boules / 12 etoiles;boule_3;33;boule
2023-07-21;2016+ : 50 boules / 12 etoiles;boule_2;35;boule
2023-07-21;2016+ : 50 boules / 12 etoiles;boule_4;36;boule
2023-07-21;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-07-21;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-07-25;2016+ : 50 boules / 12 etoiles;boule_4;5;boule
2023-07-25;2016+ : 50 boules / 12 etoiles;boule_2;7;boule
2023-07-25;2016+ : 50 boules / 12 etoiles;boule_1;11;boule
2023-07-25;2016+ : 50 boules / 12 etoiles;boule_3;27;boule
2023-07-25;2016+ : 50 boules / 12 etoiles;boule_5;37;boule
2023-07-25;2016+ : 50 boules / 12 etoiles;etoile_2;6;etoile
2023-07-25;2016+ : 50 boules / 12 etoiles;etoile_1;12;etoile
2023-07-28;2016+ : 50 boules / 12 etoiles;boule_2;7;boule
2023-07-28;2016+ : 50 boules / 12 etoiles;boule_4;32;boule
2023-07-28;2016+ : 50 boules / 12 etoiles;boule_5;33;boule
2023-07-28;2016+ : 50 boules / 12 etoiles;boule_3;34;boule
2023-07-28;2016+ : 50 boules / 12 etoiles;boule_1;38;boule
2023-07-28;2016+ : 50 boules / 12 etoiles;etoile_2;6;etoile
2023-07-28;2016+ : 50 boules / 12 etoiles;etoile_1;9;etoile
2023-08-01;2016+ : 50 boules / 12 etoiles;boule_3;25;boule
2023-08-01;2016+ : 50 boules / 12 etoiles;boule_2;27;boule
2023-08-01;2016+ : 50 boules / 12 etoiles;boule_1;35;boule
2023-08-01;2016+ : 50 boules / 12 etoiles;boule_5;40;boule
2023-08-01;2016+ : 50 boules / 12 etoiles;boule_4;45;boule
2023-08-01;2016+ : 50 boules / 12 etoiles;etoile_1;7;etoile
2023-08-01;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-08-04;2016+ : 50 boules / 12 etoiles;boule_1;15;boule
2023-08-04;2016+ : 50 boules / 12 etoiles;boule_4;20;boule
2023-08-04;2016+ : 50 boules / 12 etoiles;boule_2;31;boule
2023-08-04;2016+ : 50 boules / 12 etoiles;boule_5;44;boule
2023-08-04;2016+ : 50 boules / 12 etoiles;boule_3;48;boule
2023-08-04;2016+ : 50 boules / 12 etoiles;etoile_1;1;etoile
2023-08-04;2016+ : 50 boules / 12 etoiles;etoile_2;3;etoile
2023-08-08;2016+ : 50 boules / 12 etoiles;boule_2;8;boule
2023-08-08;2016+ : 50 boules / 12 etoiles;boule_4;9;boule
2023-08-08;2016+ : 50 boules / 12 etoiles;boule_3;33;boule
2023-08-08;2016+ : 50 boules / 12 etoiles;boule_5;35;boule
2023-08-08;2016+ : 50 boules / 12 etoiles;boule_1;40;boule
2023-08-08;2016+ : 50 boules / 12 etoiles;etoile_2;3;etoile
2023-08-08;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-08-11;2016+ : 50 boules / 12 etoiles;boule_4;4;boule
2023-08-11;2016+ : 50 boules / 12 etoiles;boule_5;6;boule
2023-08-11;2016+ : 50 boules / 12 etoiles;boule_1;10;boule
2023-08-11;2016+ : 50 boules / 12 etoiles;boule_2;13;boule
2023-08-11;2016+ : 50 boules / 12 etoiles;boule_3;34;boule
2023-08-11;2016+ : 50 boules / 12 etoiles;etoile_1;3;etoile
2023-08-11;2016+ : 50 boules / 12 etoiles;etoile_2;5;etoile
2023-08-15;2016+ : 50 boules / 12 etoiles;boule_1;3;boule
2023-08-15;2016+ : 50 boules / 12 etoiles;boule_3;5;boule
2023-08-15;2016+ : 50 boules / 12 etoiles;boule_5;9;boule
2023-08-15;2016+ : 50 boules / 12 etoiles;boule_2;32;boule
2023-08-15;2016+ : 50 boules / 12 etoiles;boule_4;43;boule
2023-08-15;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-08-15;2016+ : 50 boules / 12 etoiles;etoile_2;10;etoile
2023-08-18;2016+ : 50 boules / 12 etoiles;boule_3;23;boule
2023-08-18;2016+ : 50 boules / 12 etoiles;boule_2;25;boule
2023-08-18;2016+ : 50 boules / 12 etoiles;boule_4;30;boule
2023-08-18;2016+ : 50 boules / 12 etoiles;boule_5;44;boule
2023-08-18;2016+ : 50 boules / 12 etoiles;boule_1;47;boule
2023-08-18;2016+ : 50 boules / 12 etoiles;etoile_1;9;etoile
2023-08-18;2016+ : 50 boules / 12 etoiles;etoile_2;12;etoile
2023-08-22;2016+ : 50 boules / 12 etoiles;boule_4;2;boule
2023-08-22;2016+ : 50 boules / 12 etoiles;boule_2;9;boule
2023-08-22;2016+ : 50 boules / 12 etoiles;boule_1;23;boule
2023-08-22;2016+ : 50 boules / 12 etoiles;boule_5;32;boule
2023-08-22;2016+ : 50 boules / 12 etoiles;boule_3;40;boule
2023-08-22;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-08-22;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-08-25;2016+ : 50 boules / 12 etoiles;boule_3;16;boule
2023-08-25;2016+ : 50 boules / 12 etoiles;boule_5;17;boule
2023-08-25;2016+ : 50 boules / 12 etoiles;boule_4;34;boule
2023-08-25;2016+ : 50 boules / 12 etoiles;boule_2;35;boule
2023-08-25;2016+ : 50 boules / 12 etoiles;boule_1;44;boule
2023-08-25;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-08-25;2016+ : 50 boules / 12 etoiles;etoile_2;10;etoile
2023-08-29;2016+ : 50 boules / 12 etoiles;boule_1;21;boule
2023-08-29;2016+ : 50 boules / 12 etoiles;boule_3;23;boule
2023-08-29;2016+ : 50 boules / 12 etoiles;boule_4;32;boule
2023-08-29;2016+ : 50 boules / 12 etoiles;boule_2;40;boule
2023-08-29;2016+ : 50 boules / 12 etoiles;boule_5;49;boule
2023-08-29;2016+ : 50 boules / 12 etoiles;etoile_2;8;etoile
2023-08-29;2016+ : 50 boules / 12 etoiles;etoile_1;11;etoile
2023-09-01;2016+ : 50 boules / 12 etoiles;boule_5;4;boule
2023-09-01;2016+ : 50 boules / 12 etoiles;boule_4;5;boule
2023-09-01;2016+ : 50 boules / 12 etoiles;boule_1;35;boule
2023-09-01;2016+ : 50 boules / 12 etoiles;boule_3;37;boule
2023-09-01;2016+ : 50 boules / 12 etoiles;boule_2;43;boule
2023-09-01;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-09-01;2016+ : 50 boules / 12 etoiles;etoile_2;6;etoile
2023-09-05;2016+ : 50 boules / 12 etoiles;boule_4;1;boule
2023-09-05;2016+ : 50 boules / 12 etoiles;boule_3;7;boule
2023-09-05;2016+ : 50 boules / 12 etoiles;boule_5;24;boule
2023-09-05;2016+ : 50 boules / 12 etoiles;boule_1;41;boule
2023-09-05;2016+ : 50 boules / 12 etoiles;boule_2;48;boule
2023-09-05;2016+ : 50 boules / 12 etoiles;etoile_1;10;etoile
2023-09-05;2016+ : 50 boules / 12 etoiles;etoile_2;12;etoile
2023-09-08;2016+ : 50 boules / 12 etoiles;boule_3;10;boule
2023-09-08;2016+ : 50 boules / 12 etoiles;boule_2;20;boule
2023-09-08;2016+ : 50 boules / 12 etoiles;boule_4;21;boule
2023-09-08;2016+ : 50 boules / 12 etoiles;boule_5;26;boule
2023-09-08;2016+ : 50 boules / 12 etoiles;boule_1;33;boule
2023-09-08;2016+ : 50 boules / 12 etoiles;etoile_2;3;etoile
2023-09-08;2016+ : 50 boules / 12 etoiles;etoile_1;4;etoile
2023-09-12;2016+ : 50 boules / 12 etoiles;boule_2;5;boule
2023-09-12;2016+ : 50 boules / 12 etoiles;boule_1;14;boule
2023-09-12;2016+ : 50 boules / 12 etoiles;boule_4;36;boule
2023-09-12;2016+ : 50 boules / 12 etoiles;boule_5;40;boule
2023-09-12;2016+ : 50 boules / 12 etoiles;boule_3;42;boule
2023-09-12;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-09-12;2016+ : 50 boules / 12 etoiles;etoile_1;11;etoile
2023-09-15;2016+ : 50 boules / 12 etoiles;boule_3;12;boule
2023-09-15;2016+ : 50 boules / 12 etoiles;boule_5;14;boule
2023-09-15;2016+ : 50 boules / 12 etoiles;boule_1;21;boule
2023-09-15;2016+ : 50 boules / 12 etoiles;boule_2;45;boule
2023-09-15;2016+ : 50 boules / 12 etoiles;boule_4;48;boule
2023-09-15;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-09-15;2016+ : 50 boules / 12 etoiles;etoile_2;11;etoile
2023-09-19;2016+ : 50 boules / 12 etoiles;boule_1;10;boule
2023-09-19;2016+ : 50 boules / 12 etoiles;boule_4;15;boule
2023-09-19;2016+ : 50 boules / 12 etoiles;boule_2;31;boule
2023-09-19;2016+ : 50 boules / 12 etoiles;boule_3;41;boule
2023-09-19;2016+ : 50 boules / 12 etoiles;boule_5;42;boule
2023-09-19;2016+ : 50 boules / 12 etoiles;etoile_1;2;etoile
2023-09-19;2016+ : 50 boules / 12 etoiles;etoile_2;5;etoile
2023-09-22;2016+ : 50 boules / 12 etoiles;boule_1;3;boule
2023-09-22;2016+ : 50 boules / 12 etoiles;boule_2;23;boule
2023-09-22;2016+ : 50 boules / 12 etoiles;boule_5;24;boule
2023-09-22;2016+ : 50 boules / 12 etoiles;boule_4;34;boule
2023-09-22;2016+ : 50 boules / 12 etoiles;boule_3;35;boule
2023-09-22;2016+ : 50 boules / 12 etoiles;etoile_2;5;etoile
2023-09-22;2016+ : 50 boules / 12 etoiles;etoile_1;8;etoile
2023-09-26;2016+ : 50 boules / 12 etoiles;boule_4;2;boule
2023-09-26;2016+ : 50 boules / 12 etoiles;boule_2;6;boule
2023-09-26;2016+ : 50 boules / 12 etoiles;boule_1;14;boule
2023-09-26;2016+ : 50 boules / 12 etoiles;boule_5;19;boule
2023-09-26;2016+ : 50 boules / 12 etoiles;boule_3;23;boule
2023-09-26;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-09-26;2016+ : 50 boules / 12 etoiles;etoile_2;7;etoile
2023-09-29;2016+ : 50 boules / 12 etoiles;boule_2;9;boule
2023-09-29;2016+ : 50 boules / 12 etoiles;boule_3;11;boule
2023-09-29;2016+ : 50 boules / 12 etoiles;boule_5;13;boule
2023-09-29;2016+ : 50 boules / 12 etoiles;boule_4;21;boule
2023-09-29;2016+ : 50 boules / 12 etoiles;boule_1;32;boule
2023-09-29;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-09-29;2016+ : 50 boules / 12 etoiles;etoile_1;7;etoile
2023-10-03;2016+ : 50 boules / 12 etoiles;boule_2;6;boule
2023-10-03;2016+ : 50 boules / 12 etoiles;boule_5;20;boule
2023-10-03;2016+ : 50 boules / 12 etoiles;boule_3;22;boule
2023-10-03;2016+ : 50 boules / 12 etoiles;boule_4;24;boule
2023-10-03;2016+ : 50 boules / 12 etoiles;boule_1;45;boule
2023-10-03;2016+ : 50 boules / 12 etoiles;etoile_2;4;etoile
2023-10-03;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-10-06;2016+ : 50 boules / 12 etoiles;boule_3;21;boule
2023-10-06;2016+ : 50 boules / 12 etoiles;boule_4;29;boule
2023-10-06;2016+ : 50 boules / 12 etoiles;boule_1;31;boule
2023-10-06;2016+ : 50 boules / 12 etoiles;boule_5;34;boule
2023-10-06;2016+ : 50 boules / 12 etoiles;boule_2;43;boule
2023-10-06;2016+ : 50 boules / 12 etoiles;etoile_1;2;etoile
2023-10-06;2016+ : 50 boules / 12 etoiles;etoile_2;9;etoile
2023-10-10;2016+ : 50 boules / 12 etoiles;boule_1;18;boule
2023-10-10;2016+ : 50 boules / 12 etoiles;boule_3;20;boule
2023-10-10;2016+ : 50 boules / 12 etoiles;boule_4;22;boule
2023-10-10;2016+ : 50 boules / 12 etoiles;boule_2;33;boule
2023-10-10;2016+ : 50 boules / 12 etoiles;boule_5;43;boule
2023-10-10;2016+ : 50 boules / 12 etoiles;etoile_1;3;etoile
2023-10-10;2016+ : 50 boules / 12 etoiles;etoile_2;9;etoile
2023-10-13;2016+ : 50 boules / 12 etoiles;boule_3;21;boule
2023-10-13;2016+ : 50 boules / 12 etoiles;boule_2;26;boule
2023-10-13;2016+ : 50 boules / 12 etoiles;boule_5;28;boule
2023-10-13;2016+ : 50 boules / 12 etoiles;boule_4;40;boule
2023-10-13;2016+ : 50 boules / 12 etoiles;boule_1;41;boule
2023-10-13;2016+ : 50 boules / 12 etoiles;etoile_2;2;etoile
2023-10-13;2016+ : 50 boules / 12 etoiles;etoile_1;4;etoile
2023-10-17;2016+ : 50 boules / 12 etoiles;boule_3;10;boule
2023-10-17;2016+ : 50 boules / 12 etoiles;boule_5;17;boule
2023-10-17;2016+ : 50 boules / 12 etoiles;boule_2;20;boule
2023-10-17;2016+ : 50 boules / 12 etoiles;boule_4;35;boule
2023-10-17;2016+ : 50 boules / 12 etoiles;boule_1;40;boule
2023-10-17;2016+ : 50 boules / 12 etoiles;etoile_2;3;etoile
2023-10-17;2016+ : 50 boules / 12 etoiles;etoile_1;4;etoile
2023-10-20;2016+ : 50 boules / 12 etoiles;boule_4;2;boule
2023-10-20;2016+ : 50 boules / 12 etoiles;boule_1;20;boule
2023-10-20;2016+ : 50 boules / 12 etoiles;boule_3;28;boule
2023-10-20;2016+ : 50 boules / 12 etoiles;boule_2;40;boule
2023-10-20;2016+ : 50 boules / 12 etoiles;boule_5;45;boule
2023-10-20;2016+ : 50 boules / 12 etoiles;etoile_2;1;etoile
2023-10-20;2016+ : 50 boules / 12 etoiles;etoile_1;5;etoile
2023-10-24;2016+ : 50 boules / 12 etoiles;boule_3;8;boule
2023-10-24;2016+ : 50 boules / 12 etoiles;boule_2;16;boule
2023-10-24;2016+ : 50 boules / 12 etoiles;boule_1;18;boule
2023-10-24;2016+ : 50 boules / 12 etoiles;boule_4;31;boule
2023-10-24;2016+ : 50 boules / 12 etoiles;boule_5;34;boule
2023-10-24;2016+ : 50 boules / 12 etoiles;etoile_1;6;etoile
2023-10-24;2016+ : 50 boules / 12 etoiles;etoile_2;9;etoile
2023-10-27;2016+ : 50 boules / 12 etoiles;boule_1;29;boule
2023-10-27;2016+ : 50 boules / 12 etoiles;boule_3;33;boule
2023-10-27;2016+ : 50 boules / 12 etoiles;boule_5;35;boule
2023-10-27;2016+ : 50 boules / 12 etoiles;boule_2;48;boule
2023-10-27;2016+ : 50 boules / 12 etoiles;boule_4;49;boule
2023-10-27;2016+ : 50 boules / 12 etoiles;etoile_2;3;etoile
